partner_id,zone,avg_weekly_earnings,historical_claim_rate,forecast_rain_prob,forecast_heat_prob,historical_disruption_frequency,target_premium
P0508,Zone_C,3084.65,0.08232016798243706,0.9080185454216624,0.021846711986201806,0.18544024106689083,82.06
P0509,Zone_D,3191.08,0.010770811882458915,0.39631262549822055,0.7744856031197909,0.29201645301268975,89.4
P0510,Zone_B,2824.35,0.011072964570891545,0.29632580189980007,0.13443342736955,0.06664118197855572,47.82
P0511,Zone_A,2416.44,0.040669633274260084,0.14346945701802005,0.4677206159711509,0.21207950186302388,47.77
P0512,Zone_B,2573.36,0.01514099075011496,0.15144552193535732,0.605896815179483,0.06852635564371677,52.25
P0513,Zone_C,3103.25,0.025123605578296793,0.4327714843418189,0.42835180056884625,0.1438672321166251,72.36
P0514,Zone_B,2091.53,0.05744049090742522,0.5956798241615295,0.027106652336233106,0.2509536362983617,46.21
P0515,Zone_B,2684.34,0.12236199514117378,0.08061540516960175,0.7835015025879088,0.1583680581889086,60.26
P0516,Zone_C,2303.33,0.0900868100717021,0.9395685890251657,0.010513224541653488,0.2992955884757376,64.3
P0517,Zone_D,2514.37,0.08177348163389829,0.7551336174451959,0.761889894377484,0.18976482123665056,83.15
P0518,Zone_B,3139.23,0.051088435249137025,0.5866239182836627,0.8933044937881227,0.1302905381589884,98.42
P0519,Zone_D,2595.55,0.1404455207205943,0.8284386709389908,0.4328399210571723,0.10502783147618829,77.48
P0520,Zone_B,2523.22,0.06558210577320682,0.08018675681211329,0.5355424730977982,0.13763013357154047,48.13
P0521,Zone_D,1820.07,0.022192987351408008,0.4768388777331244,0.47698339261765377,0.1431333184398877,44.75
P0522,Zone_C,2873.13,0.09638931225649217,0.6300931268616634,0.3892086186234388,0.06717841943099025,73.77
P0523,Zone_B,2822.74,0.025937375086724196,0.8286529061182892,0.8874245353703603,0.14239354985669328,99.22
P0524,Zone_C,3581.63,0.05833123999223689,0.7834695600492677,0.8939335106699905,0.16605962993480622,124.73
P0525,Zone_B,2346.11,0.08103767142049323,0.27706924971339963,0.3358163646415345,0.23068443805970118,48.41
P0526,Zone_C,2609.58,0.13239115345592462,0.9408801695592043,0.615069754014698,0.214182371180402,90.49
P0527,Zone_C,2624.69,0.0790965212476166,0.12434584143087035,0.9269075621458641,0.22719141380728858,66.26
P0528,Zone_B,3288.73,0.10831622724443297,0.8751336186211521,0.9620584989413515,0.05209092046921428,119.7
P0529,Zone_B,2452.35,0.14899435745986986,0.9709402496046186,0.5089590404220475,0.10441684989513401,81.11
P0530,Zone_B,2639.51,0.028408476785717424,0.17715352322262556,0.4528248052843268,0.21542107209996414,53.07
P0531,Zone_A,2803.95,0.04846241357273273,0.7220660642037853,0.2786943159285258,0.17099734204493677,74.19
P0532,Zone_D,2593.3,0.06524065058367048,0.040285518777998464,0.95887187319041,0.05132836891708649,59.19
P0533,Zone_A,2276.78,0.06905594499543638,0.40542282513915495,0.14281430447286736,0.2511236606079556,46.64
P0534,Zone_A,2597.04,0.0675429505371764,0.516283299197674,0.579829576047725,0.24320239332258436,71.25
P0535,Zone_C,3036.82,0.13706554035791768,0.5806452259096341,0.2825502675186389,0.18710479074839065,75.09
P0536,Zone_B,1986.74,0.10996457022535988,0.9359372482485595,0.2790082903477966,0.06661583144406803,58.2
P0537,Zone_D,2566.48,0.0951067299726985,0.6722506872941947,0.40496858737618846,0.24162876238314618,71.68
P0538,Zone_C,2149.94,0.05331218050078949,0.481277951219237,0.9987929358156545,0.19592839693284098,67.65
P0539,Zone_A,3097.52,0.12533065379098124,0.8096750362658893,0.054966306839822066,0.2454899942894898,80.78
P0540,Zone_B,1738.41,0.14370847160789846,0.9505328209544089,0.5785418182035315,0.2379367480989601,60.2
P0541,Zone_C,2220.54,0.1249677595570317,0.022066148682290843,0.08257215803527718,0.2507505179894593,30.75
P0542,Zone_B,2688.61,0.010219114726806207,0.9825212722560387,0.15452082999051897,0.17950201660115622,78.11
P0543,Zone_C,3282.76,0.09909619182567697,0.08613213906368034,0.4395629417728987,0.08508112954837875,58.2
P0544,Zone_B,2467.12,0.0171589534018941,0.8143867792687614,0.5104601313464413,0.21778936834492219,76.4
P0545,Zone_A,2222.4,0.04606501084672106,0.2803347525514125,0.258792408364524,0.20511844626299264,43.15
P0546,Zone_D,3440.58,0.018333458048688037,0.13217965775387175,0.3164571308744162,0.23556329679977178,61.48
P0547,Zone_A,1775.99,0.09453136341291427,0.4398556397138349,0.08696702025593306,0.09247025151268383,34.1
P0548,Zone_D,1400.6,0.10612258788896493,0.6439565794476135,0.3032197838442505,0.09874379997507231,35.23
P0549,Zone_B,2720.01,0.026028269329226715,0.380951845023475,0.9665584393805441,0.2726023793048321,81.54
P0550,Zone_C,2248.97,0.06373744362629712,0.05456540828269896,0.9447073816724817,0.2374944496130177,54.79
P0551,Zone_A,1989.38,0.07387311125377587,0.5994611396587166,0.334878290136985,0.2770571221750807,51.97
P0552,Zone_D,2854.18,0.06166742304652832,0.9024032761106747,0.5708539362787616,0.2396788302909802,95.48
P0553,Zone_A,2621.9,0.026943500067927027,0.3832153659472517,0.9095953911109443,0.19928882649757546,75.38
P0554,Zone_D,2217.96,0.06865269062624654,0.21633277763082703,0.0061838226408966745,0.21353318425696843,34.42
P0555,Zone_A,1859.85,0.11516492669317852,0.4425773459328154,0.8106835703375919,0.2722819809850025,54.77
P0556,Zone_D,2936.23,0.019941073034655765,0.04836271104878087,0.948369552788919,0.19470168862798515,69.86
P0557,Zone_D,2825.1,0.021225201971466483,0.8204875844802748,0.09132573433355706,0.20809783108209684,73.38
P0558,Zone_B,2450.41,0.05966798085703779,0.8263408109501867,0.16144768603292103,0.08911917900090015,63.98
P0559,Zone_D,3423.32,0.1418415996266495,0.5880004634296284,0.9607463027713554,0.16848030502902567,112.46
P0560,Zone_B,1964.96,0.10360017054120796,0.3531028889383895,0.5375401436403463,0.22909927798952473,47.84
P0561,Zone_D,1737.24,0.10501379393415906,0.7997833644457834,0.014196634471723701,0.11773567457909136,42.27
P0562,Zone_C,2154.05,0.06066879871730109,0.5546870247883672,0.25763199876352916,0.10056354513113373,49.57
P0563,Zone_C,2477.21,0.09311251076919537,0.8259323085500162,0.4499436742688596,0.12845670205610388,74.35
P0564,Zone_C,2621.67,0.011418365763884074,0.6314587925830206,0.6929089110247677,0.11037515699820837,76.94
P0565,Zone_D,2379.38,0.0990534464973359,0.7844054732127973,0.7331603781367996,0.10372815925909896,77.51
P0566,Zone_B,2676.03,0.13786017266067313,0.59856299321776,0.9954215129254561,0.15621271071702175,89.17
P0567,Zone_B,1874.23,0.09576028556827468,0.4141410682156662,0.287511199383759,0.2769596284708835,42.5
P0568,Zone_D,3221.88,0.1323178030852883,0.9579458599261376,0.5382201018684752,0.17676491168467956,108.67
P0569,Zone_C,2458.92,0.11135622776525311,0.5411138248788447,0.533323547859605,0.09698009520383076,64.62
P0570,Zone_C,3058.65,0.026878178296516633,0.6050895185405384,0.4056452594472375,0.06924291734521852,77.11
P0571,Zone_B,2671.36,0.13634346302001785,0.22048763941474925,0.1691618938424202,0.2240390362844813,47.81
P0572,Zone_C,2728.38,0.019302138209808483,0.6256507894272765,0.9774565631838426,0.14569969110909697,89.99
P0573,Zone_A,2784.88,0.08475544615668691,0.5716076494829438,0.8533171866665861,0.2554577366463398,88.47
P0574,Zone_B,2723.85,0.029899197331084072,0.18483839794702495,0.4983330282942372,0.21487769216019253,56.59
P0575,Zone_C,2821.36,0.011638925502326569,0.059587097353143714,0.6032454226840298,0.24906036263534215,57.08
P0576,Zone_B,3164.58,0.06908479641786945,0.6043593197147711,0.2272610535596623,0.11798650985461219,74.74
P0577,Zone_A,2598.26,0.05130569907158187,0.7636922693503205,0.5437870703917469,0.22308973061526455,79.86
P0578,Zone_B,2854.5,0.0780400691316644,0.5234013709220082,0.6949701331214758,0.1160154961734297,79.8
P0579,Zone_B,2455.13,0.0908079841428371,0.2267726253196457,0.5151670283865888,0.2847671198625729,55.12
P0580,Zone_B,3220.06,0.01612347012325263,0.6665219766930349,0.9902851705849413,0.20909357038334359,110.4
P0581,Zone_B,2161.8,0.02722046131732439,0.08010572660960225,0.6113416562477262,0.13112795004383554,42.75
P0582,Zone_A,3400.47,0.08820993550305954,0.4418337048019546,0.37097371259216905,0.11737796557306816,77.57
P0583,Zone_D,2479.92,0.05804342944417215,0.1633667583984202,0.7721520276158381,0.09773164626791088,56.77
P0584,Zone_B,1784.61,0.11208428825692271,0.18445905105988336,0.17046251158164205,0.22366023972343196,30.76
P0585,Zone_B,2564.05,0.10132083080287153,0.20229394915820365,0.38451581370626653,0.10467890324948183,48.96
P0586,Zone_C,2159.47,0.12838461081858696,0.3867070570439779,0.34695895037758584,0.19882581648187225,48.49
P0587,Zone_B,2920.32,0.10694899573369153,0.051150205620397626,0.43180709510777726,0.11615875673133934,50.69
P0588,Zone_C,2173.69,0.07019035083462073,0.3977934409290982,0.7817798259287263,0.21549223619846714,60.32
P0589,Zone_D,2276.91,0.10421532713522053,0.5117074471147008,0.48417303216340746,0.2537349321351348,60.21
P0590,Zone_A,1555.23,0.048553364395758594,0.4832942849663252,0.7940144502659627,0.2445063107861633,45.74
P0591,Zone_A,2273.85,0.05288388982894977,0.38278410040304056,0.5764889031398659,0.24021283273269545,57.25
P0592,Zone_D,1288.06,0.12045792238891105,0.8391466080707525,0.34206943465755535,0.09693060142306302,37.08
P0593,Zone_A,1708.05,0.0724987322962215,0.1453266924205041,0.8099787436834724,0.07209623674612968,39.13
P0594,Zone_D,2880.21,0.12177324767256933,0.505696743781374,0.23828967055309158,0.22473720712184642,66.92
P0595,Zone_D,2892.9,0.12513913231355897,0.062041416956554296,0.2243829797997955,0.14208680344858782,44.33
P0596,Zone_D,2712.73,0.13005872727257972,0.07115567887790974,0.5045029240548358,0.15808655660083681,51.48
P0597,Zone_A,2016.51,0.13832893301776902,0.5738658496770963,0.2608492459620889,0.05778727319834777,47.04
P0598,Zone_C,2476.14,0.07033793087186146,0.566018424887821,0.009087034951216322,0.1148941123187623,50.43
P0599,Zone_D,2498.2,0.054641354564959436,0.878033512844457,0.6482975272988015,0.05841910096861601,81.23
P0600,Zone_B,1920.82,0.09150782452317592,0.5578736756600732,0.511093821472398,0.2697964431503119,52.98
P0601,Zone_A,3251.7,0.06196413928126786,0.9597910204048502,0.4455178144931612,0.11084917080463262,103.53
P0602,Zone_D,2938.68,0.0941503833520326,0.04869484839992977,0.9669685146183153,0.189334292393252,71.33
P0603,Zone_D,2389.52,0.10878202077013543,0.09800768478074107,0.5711991839629137,0.059744830165282606,46.2
P0604,Zone_B,2513.44,0.10637670258889914,0.04406586157038139,0.8634315777893845,0.2167118478264145,58.38
P0605,Zone_C,2604.19,0.062437404182816986,0.18527685033354002,0.13945023620516017,0.13075683643852348,41.49
P0606,Zone_C,1479.13,0.033360428237825396,0.5412701109416781,0.5692064631294277,0.27447979673941647,41.15
P0607,Zone_C,2376.41,0.07027410738470904,0.645572181427428,0.8679796267309029,0.272029547233509,78.9
P0608,Zone_D,2159.01,0.02996318017146722,0.0455851579486688,0.583105757279898,0.13132265459043696,40.8
P0609,Zone_D,1999.19,0.13461358492573317,0.9459708898455993,0.7180141781270015,0.275240223922617,72.95
P0610,Zone_D,2359.45,0.058422844503300035,0.842165376650381,0.3720435678122074,0.2990394183746947,72.12
P0611,Zone_A,3398.84,0.031624364611265325,0.2966124821570931,0.09244951703706661,0.256353916030987,61.29
P0612,Zone_B,2820.42,0.013562686386805124,0.07718753022646796,0.4579002951270714,0.26121783693880724,53.23
P0613,Zone_D,2214.41,0.10041513408010778,0.16988707321905727,0.3944793908388575,0.11225218402727248,41.52
P0614,Zone_B,2786.29,0.09916632444366404,0.12694441375497267,0.8670601823789473,0.1941755997144391,67.95
P0615,Zone_B,3199.68,0.05768458332138083,0.12328377929894685,0.24399530235247224,0.06681397849184197,50.13
P0616,Zone_C,2962.32,0.02003966443867114,0.5185616886657339,0.9667342275351081,0.07372948420541743,90.55
P0617,Zone_A,2529.82,0.06734804528533248,0.2458474424934003,0.9581381198044961,0.29972315300832264,71.08
P0618,Zone_D,2176.53,0.0535704493088751,0.35813971652914445,0.2476316430714387,0.13165981235647772,43.46
P0619,Zone_C,2849.11,0.1047968895629013,0.9895053333843224,0.3480519554773205,0.2370459780122116,92.1
P0620,Zone_C,2696.74,0.09480909492337664,0.6843142489253448,0.895555740873885,0.2516662632567041,91.93
P0621,Zone_D,2947.6,0.0610431219476556,0.9489806670470013,0.9666222208961075,0.2645058177518073,115.38
P0622,Zone_B,2817.59,0.04050495759569861,0.1425565550331156,0.44343910283604404,0.29940707435053915,56.8
P0623,Zone_C,3024.78,0.14832503526178287,0.38213947483256927,0.3209970456408978,0.11037412131421696,64.86
P0624,Zone_B,2232.38,0.07356022696745607,0.5547318032823543,0.526094013251542,0.06008770671492493,57.96
P0625,Zone_A,3158.7,0.10635839300923318,0.07675806188873802,0.6877692063657348,0.15279787949864648,66.74
P0626,Zone_B,2598.8,0.029677415460970503,0.004187443627957865,0.2734745153749798,0.08252016745723674,36.71
P0627,Zone_A,3537.63,0.07798255795231568,0.6704343337969175,0.7364731746190728,0.055606472290513784,107.27
P0628,Zone_B,2155.41,0.013855140781725167,0.6418195168014353,0.051657357114641034,0.14010670678537152,47.56
P0629,Zone_C,3367.98,0.08076371650746297,0.41078880999961176,0.04929449276441644,0.2459345627688091,65.52
P0630,Zone_C,2598.96,0.14496243699647832,0.48964407603203264,0.3862877051455452,0.1915451728062677,63.89
P0631,Zone_A,2174.29,0.06378893981801202,0.4154430005920896,0.3534731920607206,0.12819449730258853,48.2
P0632,Zone_D,2258.06,0.015459441760487622,0.024005044844888856,0.3156332153671523,0.21358550137317994,36.0
P0633,Zone_A,2339.83,0.014333810728708093,0.3353716062174624,0.49101976266891,0.10800454507720268,51.9
P0634,Zone_A,2712.08,0.06431814639256173,0.17708225539728983,0.32073358231157123,0.05359536151802126,47.1
P0635,Zone_B,2761.42,0.032403491104847165,0.09842418910136874,0.19225791846809193,0.24108834660910683,44.02
P0636,Zone_B,2213.15,0.013269293485946028,0.9567204338893498,0.3094695490886009,0.20593577121600226,67.99
P0637,Zone_A,2487.82,0.11586990595302474,0.5993597250421656,0.974904272810235,0.24057565612524,83.78
P0638,Zone_C,3571.14,0.07419322124346468,0.7286562842366027,0.4111134169948486,0.059734504171916405,97.73
P0639,Zone_B,3363.77,0.05049426807617163,0.3153637432661175,0.44471277685833577,0.25927990695766306,76.22
P0640,Zone_D,2718.16,0.1360116456223073,0.3931471294940152,0.57654498995114,0.20488155000907582,69.02
P0641,Zone_B,2519.0,0.026259454428073585,0.23692399389672347,0.9833407684142266,0.19084883767816002,68.57
P0642,Zone_B,2560.02,0.14382863605374469,0.09696567096542474,0.241601276435763,0.2061535120286329,42.69
P0643,Zone_D,2806.76,0.053955340432829395,0.1790316374415838,0.6812821105324338,0.26610831171709104,65.63
P0644,Zone_A,1988.6,0.13437651412321536,0.7975140452964858,0.7159846935417241,0.19673412663972678,66.55
P0645,Zone_D,2371.31,0.0944120027071246,0.6775458051837758,0.6073244167930659,0.19523759497204485,71.3
P0646,Zone_A,1665.71,0.12573903036380824,0.5469288759854769,0.08857833963664408,0.29766978926644144,37.81
P0647,Zone_A,2699.61,0.147761842849465,0.47508987286676807,0.6768722758275765,0.239182541767142,76.21
P0648,Zone_A,2823.6,0.0503767612946244,0.9224342836561245,0.06409471103617548,0.16057345136278384,76.28
P0649,Zone_D,2258.41,0.14455896795706302,0.0727349477786684,0.5961426495498969,0.22684925000823192,46.77
P0650,Zone_A,3286.99,0.06452746528633885,0.28060081323791597,0.7395811772217427,0.1473076179229471,81.52
P0651,Zone_C,1887.12,0.06397166666316911,0.34993785357071405,0.21096989061995042,0.10721886562087475,36.32
P0652,Zone_D,1767.81,0.057654194595630794,0.7824258122127878,0.841622007542774,0.19921296922193987,60.89
P0653,Zone_C,2612.23,0.08579706502866191,0.9925146201619713,0.030353805533004263,0.28204552452848786,75.35
P0654,Zone_A,3023.55,0.03158030604498819,0.24067051475715306,0.8438128636583061,0.2822848800038657,79.7
P0655,Zone_B,3341.96,0.08751960795012155,0.8743073341370806,0.4603290506427651,0.13547631952637257,103.42
P0656,Zone_A,2270.56,0.08583867373740055,0.8306227604317913,0.2175879399316445,0.18191936655542373,62.89
P0657,Zone_C,3039.34,0.11666625376468179,0.22465739764176662,0.133778144993968,0.1029089746424653,50.12
P0658,Zone_C,2480.75,0.12671099467126196,0.3993325801992226,0.9533071675823725,0.29890777737472085,76.23
P0659,Zone_D,2413.69,0.07166178904373936,0.4096728692925191,0.07266558758115671,0.2952794769669839,48.46
P0660,Zone_B,2941.83,0.052326654909209125,0.9782206685265583,0.19909341993592566,0.21237723242686185,88.1
P0661,Zone_D,2826.16,0.046306885624393224,0.18089190137889832,0.34782234743304596,0.25110351491936833,54.44
P0662,Zone_C,1711.8,0.03724733713868207,0.799157971104782,0.6202348489611205,0.228775040320925,55.13
P0663,Zone_A,3238.27,0.018070661507863482,0.3341927141731099,0.5448010852760984,0.19828955475986704,76.24
P0664,Zone_B,3190.05,0.05794271703685987,0.7308703457761604,0.12564349241231398,0.06333699924722443,76.37
P0665,Zone_A,2187.22,0.047834676898309655,0.42001100429566285,0.2897279837382146,0.16369108563816526,47.46
P0666,Zone_A,2697.9,0.14529843402129702,0.57835976311654,0.23875177108602408,0.21869657554185262,65.96
P0667,Zone_B,2747.02,0.08807923567500614,0.8326117733261311,0.21354285449034138,0.21938290347092115,76.89
P0668,Zone_D,2630.34,0.05861878546427105,0.8041655649838841,0.41114433647998705,0.14328065460559591,76.76
P0669,Zone_A,2224.85,0.09126546413911743,0.8664231835397002,0.7040314525916569,0.28542299666450766,77.78
P0670,Zone_C,2164.19,0.029487538188397368,0.05961732534465902,0.21745293221723594,0.09183925805919525,31.2
P0671,Zone_A,2487.22,0.0721661248883084,0.6920505530397448,0.3666788797029814,0.17508986155389017,67.56
P0672,Zone_B,3086.36,0.09767280499894893,0.13998737672176287,0.39091742684116226,0.22272099413770569,58.96
P0673,Zone_B,2771.8,0.07844569645094318,0.415818568018411,0.9764565294354102,0.22428395147295233,84.48
P0674,Zone_B,2314.69,0.06624903209160539,0.5485884150546885,0.9546663568790689,0.21215973919220388,74.52
P0675,Zone_D,2885.85,0.14913877444595774,0.40273948474683074,0.8001375827520759,0.11882205336296504,79.63
P0676,Zone_A,1075.73,0.13324406670084976,0.5196116758030075,0.24165892081918516,0.0890516421716555,24.16
P0677,Zone_D,3074.38,0.0972768341423216,0.9965263087986191,0.06803731409166969,0.20898508170667773,88.61
P0678,Zone_D,1630.14,0.08971283056551957,0.13521731371285473,0.31690413772062476,0.19982552903485945,29.22
P0679,Zone_B,2318.78,0.09689246717544175,0.6754560453364256,0.26679454943383085,0.09483900257231025,58.33
P0680,Zone_B,1940.17,0.03818369509514065,0.3960009663856152,0.5059258001463939,0.22628478639264082,47.28
P0681,Zone_D,1852.66,0.0653192840570046,0.13300979890732878,0.7777279100677931,0.16379299793341412,42.67
P0682,Zone_A,3080.41,0.015524334604725904,0.15873676337430953,0.858322938878858,0.21694014790078825,75.89
P0683,Zone_C,2266.15,0.07657644524815573,0.9492731062456169,0.8448640854105085,0.25934176994253766,85.45
P0684,Zone_D,2673.25,0.08602344175407284,0.879601496711762,0.35967556122306776,0.0924321071442308,78.79
P0685,Zone_A,2476.54,0.04188496305444934,0.9070419604150218,0.6872343434606829,0.05478621699920917,82.63
P0686,Zone_B,2738.52,0.14496403860317192,0.9915327758273865,0.31283419752422004,0.24477564659894668,88.06
P0687,Zone_B,2538.41,0.13732364553121387,0.20831539000851795,0.06090554323518271,0.20242435628815397,41.2
P0688,Zone_A,1858.5,0.1111000529638268,0.35543933736406175,0.7015652656029423,0.22490989240553044,48.97
P0689,Zone_C,2998.13,0.08467412802715076,0.6692190299248667,0.009827552569787845,0.2595387437471606,69.68
P0690,Zone_B,2253.12,0.13179568235067587,0.48380253986064725,0.40918258745848857,0.2507027337061251,56.74
P0691,Zone_B,1721.71,0.02829132813528481,0.4183895333783335,0.32937926930207573,0.29023003673220615,39.74
P0692,Zone_B,2285.94,0.12067137119848388,0.35781124933559305,0.6933775385188524,0.18398376971302954,59.43
P0693,Zone_A,3250.38,0.02747491395535876,0.5937806319434522,0.7662454727603789,0.17212390816497636,98.1
P0694,Zone_D,2925.11,0.12118949275691675,0.575593428640082,0.30409463597128383,0.1504717999726825,71.8
P0695,Zone_B,2325.67,0.04860745955518997,0.16145783406424008,0.8116270144448535,0.08842276071105114,54.01
P0696,Zone_D,2325.37,0.13279268134254643,0.47173983751843906,0.29391676050493376,0.1931518082205056,53.84
P0697,Zone_C,2339.18,0.1421658931355557,0.5534717762098499,0.4463263599865612,0.1192531310814947,60.2
P0698,Zone_B,3538.37,0.030831435716716184,0.5702869387313905,0.7270185270141339,0.28032687805324386,106.91
P0699,Zone_B,2690.97,0.07477458470915509,0.2101071929123518,0.6929202292247886,0.1957977010692744,63.35
P0700,Zone_C,2715.02,0.1473382329427759,0.7422713922522868,0.9873684723122,0.19821004512702756,97.47
P0701,Zone_B,3015.14,0.07767704103624051,0.025199094821069634,0.22516102421593187,0.1387311652192525,43.8
P0702,Zone_D,2619.39,0.1308966531520363,0.35483185554316266,0.6623179135395824,0.06299733799442687,64.58
P0703,Zone_A,2370.48,0.09242241309838477,0.7802126485356335,0.6096819082757774,0.05793594134324716,72.61
P0704,Zone_D,2401.83,0.06254618710874425,0.5638929210554023,0.9150984544900299,0.1558337860382994,75.66
P0705,Zone_A,2464.2,0.050009697773621825,0.26116243251086024,0.15636214164487505,0.07114134452430947,41.46
P0706,Zone_A,2481.39,0.038451232752052214,0.6949531193430477,0.751798163586933,0.2017117388850348,79.18
P0707,Zone_D,2863.81,0.1166517467928776,0.5673909441560734,0.5682686162687683,0.27024325140991434,81.69
P0708,Zone_D,2525.97,0.0641156709552239,0.7962436094563872,0.2746658697879054,0.27072870412968053,71.88
P0709,Zone_D,2866.32,0.08157856470810515,0.7350251861898234,0.4744349141471741,0.21476135253305811,84.55
P0710,Zone_D,2459.64,0.07892556720016546,0.6101079220362347,0.3337765970697978,0.10280795786823275,61.26
P0711,Zone_C,2539.32,0.09081906409263836,0.488177675310814,0.5793134027884609,0.265749207839718,69.2
P0712,Zone_B,1500.9,0.1311808003874373,0.1331821256675234,0.8890006108146659,0.27152335882830203,38.27
P0713,Zone_A,2958.16,0.1473035081016801,0.26133301788538377,0.569304984412202,0.09916339623823968,66.25
P0714,Zone_D,2673.24,0.06706178920033437,0.41909947291708527,0.631722418326584,0.23435652144266933,70.65
P0715,Zone_D,2999.01,0.12585264909488242,0.5992992870063887,0.5187478471147094,0.12162988723178074,81.84
P0716,Zone_D,1051.87,0.11703389125166046,0.5137078552153048,0.051165506445475906,0.25066007808823243,22.41
P0717,Zone_C,3544.19,0.09029405320378024,0.2881845259595295,0.23285855687609425,0.29930947497590066,71.45
P0718,Zone_D,2430.21,0.14384660010567063,0.006464357789710551,0.49200172943208276,0.057506501332348206,41.42
P0719,Zone_D,3054.09,0.038066432173976386,0.49623922190081393,0.31023528374470477,0.274341466447733,73.33
P0720,Zone_D,1980.05,0.025296989443346997,0.2856259885622431,0.18176359776119422,0.20565763339966453,36.63
P0721,Zone_B,2806.39,0.1295546753737591,0.7346083007105351,0.5041328419184383,0.2933456547912053,86.07
P0722,Zone_C,1973.29,0.07148097432872476,0.02394626527048349,0.3228097934478503,0.16625237938160692,31.32
P0723,Zone_D,2188.12,0.12857563958898846,0.5848278113057909,0.2581076431734147,0.26184698264284345,54.84
P0724,Zone_A,3457.02,0.13503262872735808,0.9414742375060654,0.4639854174403808,0.06559851714956931,109.57
P0725,Zone_A,2404.66,0.01874406310667,0.1744092671114995,0.13328425808217315,0.13381976251957395,37.36
P0726,Zone_A,2608.72,0.13368506681804848,0.47164949075059537,0.9277457330754073,0.0667541344378025,77.6
P0727,Zone_C,2935.03,0.0727646677517191,0.09142199181713817,0.867702097919239,0.2938357833697676,71.96
P0728,Zone_C,2747.84,0.0814605484605925,0.6256819122613526,0.7076205857405353,0.25424347681795917,84.8
P0729,Zone_A,2575.21,0.09772295155304941,0.5505316805962256,0.10621382758845621,0.2631368553114926,58.15
P0730,Zone_D,2682.48,0.13969356494221213,0.40736552421283234,0.775877254469693,0.28449130785847354,76.89
P0731,Zone_C,3701.71,0.012676253220166965,0.5213770214737412,0.807957328109019,0.07127587152994634,106.09
P0732,Zone_A,2471.19,0.07675808556449439,0.8965746584690102,0.7677646177143377,0.14639939812833336,86.58
P0733,Zone_A,2600.55,0.10628108594027848,0.19629430231106704,0.11396588711924116,0.06775872226100053,40.24
P0734,Zone_D,3025.33,0.11117897407775197,0.022564511705347234,0.6439079570677647,0.10269827538750716,58.55
P0735,Zone_B,3052.76,0.1069545404151951,0.861664884699101,0.8343247957493986,0.10734144425941809,107.11
P0736,Zone_C,3093.52,0.028820918117137058,0.5771170823879065,0.5773534012196677,0.16727680276189466,85.43
P0737,Zone_D,2819.37,0.05191538237203537,0.8906584554618424,0.646407375228089,0.11714054186341065,93.47
P0738,Zone_A,1928.5,0.060220173558381884,0.5969452234131726,0.4583634794263062,0.07524452670444028,49.94
P0739,Zone_A,3316.72,0.12262120907513069,0.8101610899597025,0.5287073198840526,0.09187277227352693,101.27
P0740,Zone_D,1926.83,0.04902638213803742,0.42967336335514794,0.034376858351725215,0.08681889088802273,35.03
P0741,Zone_C,2651.32,0.03949869494140844,0.7498599312882688,0.6389630219732846,0.29326919947807456,85.29
P0742,Zone_B,2122.86,0.14404272266533347,0.913041466889856,0.08144721289115919,0.23982312672961842,59.61
P0743,Zone_B,2467.93,0.011240859915885646,0.5721229637222063,0.4350145943402234,0.2919403663173905,66.03
P0744,Zone_A,2664.38,0.14969491979547694,0.18078515056237954,0.2926550976674078,0.15993512162697715,48.71
P0745,Zone_C,2660.68,0.10475498184003537,0.26879761503019817,0.5454279502117131,0.11959212041566415,59.12
P0746,Zone_B,2710.96,0.1259857019228764,0.19864457689740578,0.13341633552320709,0.24957329930229666,46.84
P0747,Zone_C,3306.86,0.05124671548846704,0.24685702759573291,0.6916434019733182,0.13156347951028668,77.73
P0748,Zone_C,2726.77,0.012004138873388397,0.3064154493510364,0.7950115369284704,0.12484584342633707,69.5
P0749,Zone_A,2377.92,0.11330173259861419,0.5551337867531885,0.1633544497431565,0.1081264980519578,52.7
P0750,Zone_B,2982.04,0.1267802435800946,0.5879916294638328,0.10431308735188216,0.08241974455605884,65.09
P0751,Zone_D,3094.74,0.11366665847349267,0.4264997472418611,0.14551548278735915,0.1141157652541915,61.7
P0752,Zone_A,1886.2,0.0299990402221174,0.6154207798208354,0.8771275618985017,0.1388299371184719,59.61
P0753,Zone_B,2798.7,0.11547990911597565,0.08157492561136592,0.5281892617563562,0.2184985520364326,55.56
P0754,Zone_B,2850.59,0.11764918949506972,0.08778823705815997,0.4672609960075026,0.0656412105548629,51.33
P0755,Zone_B,2351.22,0.10219567219380767,0.17182946035765845,0.10671181910235428,0.10262673491633574,35.88
P0756,Zone_B,3187.85,0.11725623059138206,0.5180774980403448,0.6495560067569618,0.2522559100729191,91.08
P0757,Zone_B,2424.97,0.1284290015548825,0.21399467869831357,0.8679995918950899,0.0867304808959427,60.74
P0758,Zone_C,2562.79,0.09590457599324416,0.28328440349257733,0.828185869323453,0.13566128663063037,66.48
P0759,Zone_A,2413.46,0.022404659955755066,0.40031283617299407,0.6260547089808013,0.26616473046453504,63.08
P0760,Zone_C,2507.79,0.07826789335340952,0.8118661240103798,0.07527871665167363,0.08873132778586067,62.48
P0761,Zone_D,1951.86,0.020870906854024707,0.013862135912860118,0.11239702717601296,0.07068420890454748,23.85
